country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","02-12-2025 22:00:00",28.5627763,77.1180053,CO,30,122,64
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","02-12-2025 22:00:00",28.5627763,77.1180053,OZONE,5,95,50
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","02-12-2025 22:00:00",28.6811736,77.3025234,OZONE,23,51,35
India,Delhi,Delhi,"ITO, Delhi - CPCB","02-12-2025 22:00:00",28.628624,77.241060,NO2,69,240,146
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","02-12-2025 22:00:00",28.6573814,77.1585447,NO2,92,284,171
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","02-12-2025 22:00:00",28.530785,77.271255,NH3,10,19,16
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","02-12-2025 22:00:00",28.530785,77.271255,CO,26,130,55
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","02-12-2025 22:00:00",28.623763,77.287209,PM2.5,349,449,404
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","02-12-2025 22:00:00",28.674045,77.131023,NO2,63,134,88
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","02-12-2025 22:00:00",28.674045,77.131023,CO,30,122,59
India,Delhi,Delhi,"Pusa, Delhi - DPCC","02-12-2025 22:00:00",28.639652,77.146275,CO,48,107,78
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","02-12-2025 22:00:00",28.563262,77.186937,PM10,137,497,375
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","02-12-2025 22:00:00",28.593883,76.270653,CO,10,25,16
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","02-12-2025 22:00:00",28.206800,76.799700,PM2.5,243,436,365
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","02-12-2025 22:00:00",28.206800,76.799700,PM10,142,422,288
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","02-12-2025 22:00:00",28.39072,77.30059,CO,10,13,12
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","02-12-2025 22:00:00",28.376058,77.315741,PM2.5,176,394,303
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","02-12-2025 22:00:00",28.376058,77.315741,NH3,9,10,10
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","02-12-2025 22:00:00",28.376058,77.315741,CO,10,109,10
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","02-12-2025 22:00:00",28.4417,77.3217,PM10,147,162,154
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","02-12-2025 22:00:00",28.4417,77.3217,NH3,10,12,11
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","02-12-2025 22:00:00",29.536400,75.015800,PM10,96,167,129
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","02-12-2025 22:00:00",29.027200,77.062100,NO2,27,56,41
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","02-12-2025 22:00:00",29.027200,77.062100,NH3,20,59,32
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","02-12-2025 22:00:00",29.027200,77.062100,CO,36,63,44
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","02-12-2025 22:00:00",30.1480566,77.2893471,PM2.5,189,299,252
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","02-12-2025 22:00:00",30.1480566,77.2893471,OZONE,8,33,33
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","02-12-2025 22:00:00",30.943887,76.801991,OZONE,12,189,138
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","02-12-2025 22:00:00",28.1485564,77.3320667,NH3,8,9,9
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","02-12-2025 22:00:00",28.1485564,77.3320667,SO2,12,13,13
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","02-12-2025 22:00:00",28.1485564,77.3320667,CO,14,57,30
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","02-12-2025 22:00:00",28.3153,76.9143,PM2.5,70,181,103
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","02-12-2025 22:00:00",28.3153,76.9143,PM10,80,142,109
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","02-12-2025 22:00:00",28.3153,76.9143,NO2,7,11,10
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","02-12-2025 22:00:00",30.7057778,76.8531805555555,NO2,24,27,25
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","02-12-2025 22:00:00",30.7057778,76.8531805555555,SO2,8,9,9
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","02-12-2025 22:00:00",22.410802,73.097923,PM2.5,85,222,155
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","02-12-2025 22:00:00",22.410802,73.097923,SO2,NA,NA,NA
India,Gujarat,Surat,"Science Center, Surat - SMC","02-12-2025 22:00:00",21.170046,72.795405,PM2.5,14,65,34
India,Gujarat,Surat,"Science Center, Surat - SMC","02-12-2025 22:00:00",21.170046,72.795405,NO2,1,12,5
India,Gujarat,Surat,"Science Center, Surat - SMC","02-12-2025 22:00:00",21.170046,72.795405,SO2,33,39,36
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","02-12-2025 22:00:00",20.362421,72.918013,OZONE,6,27,17
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","02-12-2025 22:00:00",22.969611,72.643500,NO2,35,79,50
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","02-12-2025 22:00:00",29.695300,77.002700,CO,38,63,48
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","02-12-2025 22:00:00",29.966942,76.875879,NO2,NA,NA,NA
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","02-12-2025 22:00:00",29.966942,76.875879,NH3,NA,NA,NA
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","02-12-2025 22:00:00",29.966942,76.875879,CO,29,48,35
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","02-12-2025 22:00:00",27.9002,76.9938,NO2,NA,NA,NA
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","02-12-2025 22:00:00",28.360699,76.936090,NO2,55,66,60
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","02-12-2025 22:00:00",28.360699,76.936090,CO,33,72,42
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","02-12-2025 22:00:00",30.379589,76.778328,NO2,21,24,22
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","02-12-2025 22:00:00",30.379589,76.778328,SO2,31,32,31
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","02-12-2025 22:00:00",28.6701,76.9254,NH3,12,13,13
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","02-12-2025 22:00:00",28.6701,76.9254,OZONE,16,19,18
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","02-12-2025 22:00:00",28.3419248,77.319699,NO2,19,21,20
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","02-12-2025 22:00:00",28.3419248,77.319699,SO2,4,11,8
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","02-12-2025 22:00:00",28.4501238,77.0263051,NO2,2,11,6
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","02-12-2025 22:00:00",28.4501238,77.0263051,CO,79,126,108
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","02-12-2025 22:00:00",28.4501238,77.0263051,OZONE,6,43,32
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","02-12-2025 22:00:00",29.140560,75.744941,NH3,8,8,8
India,Haryana,Jind,"Police Lines, Jind - HSPCB","02-12-2025 22:00:00",29.307814,76.337619,NH3,2,3,2
India,Haryana,Jind,"Police Lines, Jind - HSPCB","02-12-2025 22:00:00",29.307814,76.337619,OZONE,6,79,58
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","02-12-2025 22:00:00",28.4417,77.3217,CO,45,68,63
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","02-12-2025 22:00:00",28.4227,77.0667,NH3,4,6,5
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","02-12-2025 22:00:00",28.4227,77.0667,SO2,1,15,4
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","02-12-2025 22:00:00",28.4275,77.1465,NO2,37,76,58
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","02-12-2025 22:00:00",28.4501238,77.0263051,PM2.5,155,231,162
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","02-12-2025 22:00:00",34.066206,74.819820,SO2,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","02-12-2025 22:00:00",23.80569,86.44268,OZONE,1,17,12
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","02-12-2025 22:00:00",23.707909,86.414670,OZONE,16,48,27
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","02-12-2025 22:00:00",12.9135218,77.5950804,PM2.5,71,93,79
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","02-12-2025 22:00:00",12.9135218,77.5950804,OZONE,21,25,22
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","02-12-2025 22:00:00",12.9352049,77.6814488,PM10,46,135,89
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","02-12-2025 22:00:00",12.9352049,77.6814488,NO2,3,21,14
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","02-12-2025 22:00:00",13.029152,77.585901,PM2.5,8,134,29
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","02-12-2025 22:00:00",13.029152,77.585901,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","02-12-2025 22:00:00",12.938539,77.590100,SO2,5,14,9
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","02-12-2025 22:00:00",12.920984,77.584908,NO2,11,56,40
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","02-12-2025 22:00:00",12.920984,77.584908,OZONE,3,44,17
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","02-12-2025 22:00:00",12.7816279,77.6299145,NH3,4,4,4
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","02-12-2025 22:00:00",13.003872,77.664217,PM2.5,59,61,60
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","02-12-2025 22:00:00",13.003872,77.664217,SO2,10,12,11
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","02-12-2025 22:00:00",13.003872,77.664217,OZONE,20,21,20
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","02-12-2025 22:00:00",12.921418,77.502466,NH3,3,5,4
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","02-12-2025 22:00:00",12.990328,77.5431385,CO,17,38,24
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","02-12-2025 22:00:00",13.0246342,77.5080115,NO2,33,35,34
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","02-12-2025 22:00:00",12.917348,77.622813,PM2.5,28,67,37
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","02-12-2025 22:00:00",12.917348,77.622813,SO2,7,10,9
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","02-12-2025 22:00:00",12.917348,77.622813,CO,57,77,65
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","02-12-2025 22:00:00",11.55358,76.55521,NO2,14,35,24
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","02-12-2025 22:00:00",13.328028,75.797056,NO2,18,26,20
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","02-12-2025 22:00:00",14.475800,75.905200,NO2,18,38,25
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","02-12-2025 22:00:00",15.459706,75.008381,CO,62,105,68
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","02-12-2025 22:00:00",17.336318,76.847397,SO2,3,6,4
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","02-12-2025 22:00:00",17.336318,76.847397,OZONE,13,20,14
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","02-12-2025 22:00:00",15.347630,76.181767,PM10,31,62,46
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","02-12-2025 22:00:00",15.347630,76.181767,SO2,6,22,13
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","02-12-2025 22:00:00",15.347630,76.181767,OZONE,3,4,4
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","02-12-2025 22:00:00",12.415911,75.735050,OZONE,3,6,4
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","02-12-2025 22:00:00",25.265194,87.012947,PM10,50,123,89
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","02-12-2025 22:00:00",25.265194,87.012947,NO2,6,8,7
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","02-12-2025 22:00:00",25.265194,87.012947,NH3,9,17,14
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","02-12-2025 22:00:00",25.265194,87.012947,SO2,45,84,67
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","02-12-2025 22:00:00",25.567520,83.966379,PM10,56,152,106
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","02-12-2025 22:00:00",25.567520,83.966379,NO2,7,10,9
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","02-12-2025 22:00:00",25.7808257,84.7446768,NH3,5,7,6
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","02-12-2025 22:00:00",25.7808257,84.7446768,OZONE,24,74,51
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","02-12-2025 22:00:00",24.7955,84.9994,SO2,6,21,10
India,Assam,Guwahati,"IITG, Guwahati - PCBA","02-12-2025 22:00:00",26.2028636,91.70046436,CO,10,26,14
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","02-12-2025 22:00:00",26.10887,91.589544,PM2.5,26,79,57
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","02-12-2025 22:00:00",26.10887,91.589544,CO,24,54,33
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","02-12-2025 22:00:00",26.349082,92.68449,PM2.5,58,62,62
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","02-12-2025 22:00:00",26.349082,92.68449,NH3,4,4,4
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","02-12-2025 22:00:00",26.349082,92.68449,OZONE,8,9,9
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","02-12-2025 22:00:00",26.446912,91.439057,PM10,NA,NA,NA
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","02-12-2025 22:00:00",26.446912,91.439057,NO2,13,16,14
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","02-12-2025 22:00:00",26.446912,91.439057,CO,20,23,21
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","02-12-2025 22:00:00",16.5150833,80.5181667,PM10,42,156,82
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","02-12-2025 22:00:00",14.675886,77.593027,PM2.5,45,119,66
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","02-12-2025 22:00:00",14.675886,77.593027,CO,28,42,30
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","02-12-2025 22:00:00",13.204880,79.097889,NH3,5,5,5
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","02-12-2025 22:00:00",13.204880,79.097889,CO,30,58,53
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","02-12-2025 22:00:00",13.204880,79.097889,OZONE,52,58,56
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","02-12-2025 22:00:00",14.465052,78.824187,NO2,19,25,23
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","02-12-2025 22:00:00",24.75746,84.366208,PM10,43,200,96
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","02-12-2025 22:00:00",24.75746,84.366208,OZONE,6,42,31
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","02-12-2025 22:00:00",25.42742023,86.13886079,PM10,45,180,72
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","02-12-2025 22:00:00",26.80365,84.51954,CO,74,125,104
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","02-12-2025 22:00:00",25.251013,86.989001,OZONE,12,23,15
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","02-12-2025 22:00:00",25.265194,87.012947,PM2.5,25,123,75
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","02-12-2025 22:00:00",13.67,79.35,PM2.5,7,28,16
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","02-12-2025 22:00:00",13.67,79.35,CO,22,68,31
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","02-12-2025 22:00:00",13.615387,79.409230,PM2.5,47,53,50
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","02-12-2025 22:00:00",13.615387,79.409230,NO2,14,16,15
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","02-12-2025 22:00:00",16.536107,80.594233,CO,21,38,31
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","02-12-2025 22:00:00",24.762518,84.982348,PM10,25,52,39
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","02-12-2025 22:00:00",25.697189,85.245900,NH3,6,14,10
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","02-12-2025 22:00:00",25.697189,85.245900,CO,26,119,59
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","02-12-2025 22:00:00",26.0881305,87.93840336,PM10,35,194,118
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","02-12-2025 22:00:00",11.654054,92.734055,NH3,NA,NA,NA
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","02-12-2025 22:00:00",11.654054,92.734055,SO2,NA,NA,NA
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","02-12-2025 22:00:00",11.654054,92.734055,OZONE,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","02-12-2025 22:00:00",16.5150833,80.5181667,PM2.5,43,286,95
India,Assam,Silchar,"Tarapur, Silchar - PCBA","02-12-2025 22:00:00",24.82827,92.79525,PM10,46,92,62
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","02-12-2025 22:00:00",26.987634,94.636574,NH3,4,16,9
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","02-12-2025 22:00:00",26.146529,87.454184,CO,31,100,52
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","02-12-2025 22:00:00",16.554731,80.649110,NO2,7,9,8
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","02-12-2025 22:00:00",27.103358,93.679645,NO2,6,7,6
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","02-12-2025 22:00:00",16.509717,80.612222,PM10,61,101,77
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","02-12-2025 22:00:00",16.509717,80.612222,NH3,8,9,8
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","02-12-2025 22:00:00",26.0881305,87.93840336,NO2,10,14,12
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","02-12-2025 22:00:00",26.0881305,87.93840336,OZONE,16,19,17
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","02-12-2025 22:00:00",27.308328,84.531742,PM2.5,52,302,132
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","02-12-2025 22:00:00",27.308328,84.531742,CO,32,34,34
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","02-12-2025 22:00:00",27.308328,84.531742,OZONE,10,22,15
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","02-12-2025 22:00:00",26.63086,84.90051,OZONE,3,6,4
India,Bihar,Munger,"Town Hall, Munger - BSPCB","02-12-2025 22:00:00",25.376776,86.471523,OZONE,11,34,20
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","02-12-2025 22:00:00",26.11442,85.39813,SO2,5,86,11
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","02-12-2025 22:00:00",21.258815,81.578979,OZONE,NA,NA,NA
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","02-12-2025 22:00:00",21.219665,81.630094,NH3,2,2,2
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","02-12-2025 22:00:00",21.219665,81.630094,SO2,5,32,10
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","02-12-2025 22:00:00",21.237755,81.705301,PM2.5,46,78,62
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","02-12-2025 22:00:00",21.237755,81.705301,CO,27,39,33
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","02-12-2025 22:00:00",21.371751,81.664929,PM2.5,4,138,40
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","02-12-2025 22:00:00",22.06631475,83.33820077,NH3,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","02-12-2025 22:00:00",30.735567,76.775714,PM2.5,75,301,164
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","02-12-2025 22:00:00",30.735567,76.775714,NO2,31,163,78
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","02-12-2025 22:00:00",30.751462,76.762879,PM2.5,20,301,163
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","02-12-2025 22:00:00",30.751462,76.762879,SO2,7,13,9
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","02-12-2025 22:00:00",30.719859,76.738637,OZONE,2,90,49
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","02-12-2025 22:00:00",21.194815,81.314770,CO,22,76,41
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","02-12-2025 22:00:00",21.185571,81.343175,NH3,3,3,3
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","02-12-2025 22:00:00",21.224231,81.408350,PM10,NA,NA,NA
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","02-12-2025 22:00:00",21.224231,81.408350,OZONE,6,18,13
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","02-12-2025 22:00:00",22.118125,83.140608,CO,26,62,38
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","02-12-2025 22:00:00",22.368195,82.746431,NH3,2,2,2
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","02-12-2025 22:00:00",22.348441,82.549611,NO2,45,58,51
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","02-12-2025 22:00:00",22.348441,82.549611,NH3,1,2,2
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","02-12-2025 22:00:00",22.126650,83.483212,NH3,2,2,2
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","02-12-2025 22:00:00",22.1910172,83.5197009,PM2.5,58,100,79
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","02-12-2025 22:00:00",22.1910172,83.5197009,SO2,12,15,13
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","02-12-2025 22:00:00",26.11442,85.39813,OZONE,13,254,142
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","02-12-2025 22:00:00",26.1403345,85.3650192,PM2.5,77,133,108
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","02-12-2025 22:00:00",26.1209,85.3647,OZONE,27,53,43
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","02-12-2025 22:00:00",25.610369,85.132568,OZONE,27,30,29
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","02-12-2025 22:00:00",25.892357,86.590325,NH3,4,4,4
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","02-12-2025 22:00:00",24.952822,84.002396,CO,48,55,52
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","02-12-2025 22:00:00",26.2271665,84.3570427,PM2.5,33,133,79
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","02-12-2025 22:00:00",26.2271665,84.3570427,SO2,4,4,4
India,Bihar,Patna,"Muradpur, Patna - BSPCB","02-12-2025 22:00:00",25.619651,85.147382,SO2,8,10,9
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","02-12-2025 22:00:00",25.366336,87.117468,NO2,5,7,6
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","02-12-2025 22:00:00",25.366336,87.117468,SO2,16,20,18
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","02-12-2025 22:00:00",25.366336,87.117468,CO,56,70,60
India,Delhi,Delhi,"Alipur, Delhi - DPCC","02-12-2025 22:00:00",28.815329,77.153010,SO2,8,29,15
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","02-12-2025 22:00:00",28.4706914,77.1099364,OZONE,9,186,108
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","02-12-2025 22:00:00",28.60909,77.0325413,OZONE,7,136,66
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","02-12-2025 22:00:00",28.570173,76.933762,NO2,85,135,102
India,Delhi,Delhi,"Narela, Delhi - DPCC","02-12-2025 22:00:00",28.822836,77.101981,PM2.5,319,500,399
India,Delhi,Delhi,"Narela, Delhi - DPCC","02-12-2025 22:00:00",28.822836,77.101981,NH3,5,9,7
India,Delhi,Delhi,"Narela, Delhi - DPCC","02-12-2025 22:00:00",28.822836,77.101981,CO,36,111,69
